0.28,0,0,237.95,49.9925,357.3,0,0,"2016-07-18 19:33:41"
0.29,0,0,237.87,50.0125,355.8,0,0,"2016-07-18 19:33:45"
0.28,0,0,237.82,49.9775,356.6,0,0,"2016-07-18 19:33:49"
0.28,0,0,237.73,50.015,357.5,0,0,"2016-07-18 19:33:53"
0.27,0,0,237.61,49.97,357.6,0,0,"2016-07-18 19:33:57"
0.28,0,0,237.62,50.0901,357.1,0,0,"2016-07-18 19:34:01"
0.28,0,0,237.73,50.015,356.7,0,0,"2016-07-18 19:34:05"
0.28,0,0,238.02,49.9625,358.4,0,0,"2016-07-18 19:34:09"
0.28,0,0,237.91,49.9875,358,0,0,"2016-07-18 19:34:13"
0.28,0,0,238.3,49.97,357.6,0,0,"2016-07-18 19:34:17"
0.28,0,0,238.53,49.935,356.5,0,0,"2016-07-18 19:34:21"
0.27,0,0,238.26,49.9625,356.9,0,0,"2016-07-18 19:34:26"
0.3,0,0,238.4,49.94,356.1,0,0,"2016-07-18 19:34:29"
0.28,0,0,238.21,50.1228,357.6,0,0,"2016-07-18 19:34:33"
0.28,0,0,238.19,49.99,355.8,0,0,"2016-07-18 19:34:37"
0.28,0,0,238.15,49.9076,357,0,0,"2016-07-18 19:34:41"
0.28,0,0,238.34,49.98,353.2,0,0,"2016-07-18 19:34:45"
0.28,0,0,238.33,49.9201,357.2,0,0,"2016-07-18 19:34:49"
0.28,0,0,238.24,49.8952,356.9,0,0,"2016-07-18 19:34:53"
0.29,0,0,238.02,49.9675,355.4,0,0,"2016-07-18 19:34:57"
0.28,0,0,237.77,49.9625,356.3,0,0,"2016-07-18 19:35:01"
0.28,0,0,238.07,49.96,355.5,0,0,"2016-07-18 19:35:05"
0.28,0,0,237.78,49.9151,356.5,0,0,"2016-07-18 19:35:09"
0.28,0,0,237.99,49.98,357.8,0,0,"2016-07-18 19:35:13"
0.28,0,0,238.04,49.9975,356.6,0,0,"2016-07-18 19:35:17"
0.28,0,0,237.86,50,357.7,0,0,"2016-07-18 19:35:21"
0.28,0,0,238,49.97,355.4,0,0,"2016-07-18 19:35:25"
0.28,0,0,237.76,49.945,355.9,0,0,"2016-07-18 19:35:29"
0.28,0,0,237.98,49.9775,357.8,0,0,"2016-07-18 19:35:33"
0.28,0,0,237.67,49.8927,356.8,0,0,"2016-07-18 19:35:37"
0.28,0,0,237.58,50.0575,355.8,0,0,"2016-07-18 19:35:41"
0.28,0,0,237.75,49.9375,352,0,0,"2016-07-18 19:35:45"
0.28,0,0,237.77,47.6281,355.5,0,0,"2016-07-18 19:35:49"
0.28,0,0,236.06,49.8753,352.3,0,0,"2016-07-18 19:35:54"
0.3,0,0,238.01,49.9226,356.8,0,0,"2016-07-18 19:35:57"
0.28,0,0,237.81,50.0125,357.2,0,0,"2016-07-18 19:36:01"
0.29,0,0,237.8,50.0024,356.3,0,0,"2016-07-18 19:36:05"
0.28,0,0,237.91,49.9525,357.5,0,0,"2016-07-18 19:36:09"
0.27,0,0,237.89,50.01,356.4,0,0,"2016-07-18 19:36:13"
0.28,0,0,237.46,49.935,355.5,0,0,"2016-07-18 19:36:17"
0.28,0,0,237.68,49.8753,357.1,0,0,"2016-07-18 19:36:21"
0.28,0,0,237.56,49.93,355.6,0,0,"2016-07-18 19:36:25"
0.28,0,0,237.35,49.93,355.7,0,0,"2016-07-18 19:36:29"
0.27,0,0,237.32,49.8728,357.1,0,0,"2016-07-18 19:36:33"
0.28,0,0,237.55,49.9825,357.4,0,0,"2016-07-18 19:36:37"
0.27,0,0,237.65,49.8579,355.7,0,0,"2016-07-18 19:36:41"
0.28,0,0,237.63,49.9151,353.5,0,0,"2016-07-18 19:36:45"
0.28,0,0,236.64,50.0425,356.9,0,0,"2016-07-18 19:36:49"
0.28,0,0,237.17,49.8579,356.8,0,0,"2016-07-18 19:36:53"
0.28,0,0,237.23,49.8454,355.5,0,0,"2016-07-18 19:36:57"
